match_id,competition_id,season_id,competition_name,season_name,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,stadium,referee,source
-105872851850456,,,Ligue 1,2020/2021,2020-11-01,14:00,,Nimes,,Metz,0,1,,,football-data
-86761209059453,,,Serie A,2020/2021,2020-11-01,17:00,,Roma,,Fiorentina,2,0,,,football-data
-80999015338607,,,Premier League,2020/2021,2020-11-01,16:30,,Man United,,Arsenal,0,1,,M Dean,football-data
-80285616423524,,,Ligue 1,2020/2021,2020-11-01,16:00,,Monaco,,Bordeaux,4,0,,,football-data
-72308905938747,,,La Liga,2020/2021,2020-11-01,13:00,,Betis,,Elche,3,1,,,football-data
-62649784797872,,,Ligue 1,2020/2021,2020-11-01,14:00,,Angers,,Nice,0,3,,,football-data
-53357853357886,,,Serie A,2020/2021,2020-11-01,14:00,,Torino,,Lazio,3,4,,,football-data
-52464004887958,,,Ligue 1,2020/2021,2020-11-01,14:00,,Dijon,,Lorient,0,0,,,football-data
-40996117720503,,,Ligue 1,2020/2021,2020-11-01,14:00,,Reims,,Strasbourg,2,1,,,football-data
-40859149033140,,,Premier League,2020/2021,2020-11-01,12:00,,Aston Villa,,Southampton,3,4,,D England,football-data
-26436110816165,,,Serie A,2020/2021,2020-11-01,11:30,,Udinese,,Milan,1,2,,,football-data
-253161539238665,,,Premier League,2020/2021,2020-11-02,17:30,,Fulham,,West Brom,2,0,,S Hooper,football-data
-127314667759890,,,Premier League,2020/2021,2020-11-02,20:00,,Leeds,,Leicester,1,4,,A Marriner,football-data
-109137459576808,,,Serie A,2020/2021,2020-11-02,19:45,,Verona,,Benevento,3,1,,,football-data
-83910162849104,,,Bundesliga,2020/2021,2020-11-02,19:30,,Hoffenheim,,Union Berlin,1,3,,,football-data
-77533829319283,,,La Liga,2020/2021,2020-11-02,20:00,,Villarreal,,Valladolid,2,0,,,football-data
-251668132930506,,,Serie A,2020/2021,2020-11-04,16:00,,Genoa,,Torino,1,2,,,football-data
-108005184501928,,,Serie A,2020/2021,2020-11-06,19:45,,Sassuolo,,Udinese,0,0,,,football-data
-102886897985150,,,Premier League,2020/2021,2020-11-06,17:30,,Brighton,,Burnley,0,0,,M Dean,football-data
-71597051693077,,,La Liga,2020/2021,2020-11-06,20:00,,Elche,,Celta,1,1,,,football-data
-61213279760907,,,Premier League,2020/2021,2020-11-06,20:00,,Southampton,,Newcastle,2,0,,P Bankes,football-data
-43912127421674,,,Bundesliga,2020/2021,2020-11-06,19:30,,Werder Bremen,,FC Koln,1,1,,,football-data
-23400799209275,,,Ligue 1,2020/2021,2020-11-06,20:00,,Strasbourg,,Marseille,0,1,,,football-data
-278191475841399,,,Bundesliga,2020/2021,2020-11-07,14:30,,Union Berlin,,Bielefeld,5,0,,,football-data
-259384162396903,,,Bundesliga,2020/2021,2020-11-07,14:30,,Mainz,,Schalke 04,2,2,,,football-data
-244984601641403,,,La Liga,2020/2021,2020-11-07,17:30,,Sevilla,,Osasuna,1,0,,,football-data
-242951996206027,,,Serie A,2020/2021,2020-11-07,14:00,,Cagliari,,Sampdoria,2,0,,,football-data
-230146390061924,,,Ligue 1,2020/2021,2020-11-07,20:00,,Paris SG,,Rennes,3,0,,,football-data
-221122333163335,,,Serie A,2020/2021,2020-11-07,17:00,,Benevento,,Spezia,0,3,,,football-data
-212951565615891,,,La Liga,2020/2021,2020-11-07,13:00,,Huesca,,Eibar,1,1,,,football-data
-210949935149162,,,Premier League,2020/2021,2020-11-07,17:30,,Chelsea,,Sheffield United,4,1,,J Moss,football-data
-201028321368666,,,La Liga,2020/2021,2020-11-07,15:15,,Barcelona,,Betis,5,2,,,football-data
-186992383142324,,,La Liga,2020/2021,2020-11-07,20:00,,Ath Madrid,,Cadiz,4,0,,,football-data
-180500340688175,,,Bundesliga,2020/2021,2020-11-07,17:30,,Dortmund,,Bayern Munich,2,3,,,football-data
-148407523479554,,,Ligue 1,2020/2021,2020-11-07,16:00,,Bordeaux,,Montpellier,0,2,,,football-data
-131660160195152,,,Serie A,2020/2021,2020-11-07,19:45,,Parma,,Fiorentina,0,0,,,football-data
-122449952730585,,,Bundesliga,2020/2021,2020-11-07,14:30,,RB Leipzig,,Freiburg,3,0,,,football-data
-69875643775575,,,Premier League,2020/2021,2020-11-07,20:00,,West Ham,,Fulham,1,0,,R Jones,football-data
-49409954197095,,,Bundesliga,2020/2021,2020-11-07,14:30,,Stuttgart,,Ein Frankfurt,2,2,,,football-data
-43907639975907,,,Premier League,2020/2021,2020-11-07,15:00,,Crystal Palace,,Leeds,4,1,,C Kavanagh,football-data
-3265812109341,,,Bundesliga,2020/2021,2020-11-07,14:30,,Augsburg,,Hertha,0,3,,,football-data
-2477311317112,,,Premier League,2020/2021,2020-11-07,12:30,,Everton,,Man United,1,3,,P Tierney,football-data
-253395252639330,,,La Liga,2020/2021,2020-11-08,17:30,,Valladolid,,Ath Bilbao,2,1,,,football-data
-233059344151693,,,Bundesliga,2020/2021,2020-11-08,14:30,,Wolfsburg,,Hoffenheim,2,1,,,football-data
-225276082293833,,,Serie A,2020/2021,2020-11-08,14:00,,Torino,,Crotone,0,0,,,football-data
-209052403655618,,,Ligue 1,2020/2021,2020-11-08,14:00,,Lorient,,Nantes,0,2,,,football-data
-203077272210122,,,Premier League,2020/2021,2020-11-08,16:30,,Man City,,Liverpool,1,1,,C Pawson,football-data
-198897079469221,,,Premier League,2020/2021,2020-11-08,19:15,,Arsenal,,Aston Villa,0,3,,M Atkinson,football-data
-197221257530656,,,Bundesliga,2020/2021,2020-11-08,17:00,,Leverkusen,,M'gladbach,4,3,,,football-data
-194115917223484,,,Serie A,2020/2021,2020-11-08,11:30,,Lazio,,Juventus,1,1,,,football-data
-177670745924329,,,La Liga,2020/2021,2020-11-08,17:30,,Levante,,Alaves,1,1,,,football-data
-165996178770140,,,La Liga,2020/2021,2020-11-08,20:00,,Valencia,,Real Madrid,4,1,,,football-data
-135449711439508,,,Serie A,2020/2021,2020-11-08,14:00,,Atalanta,,Inter,1,1,,,football-data
-125447758407735,,,Ligue 1,2020/2021,2020-11-08,12:00,,Brest,,Lille,3,2,,,football-data
-117547185474205,,,Ligue 1,2020/2021,2020-11-08,20:00,,Lyon,,St Etienne,2,1,,,football-data
-112896244831317,,,Ligue 1,2020/2021,2020-11-08,16:00,,Nice,,Monaco,1,2,,,football-data
-112052101924656,,,Ligue 1,2020/2021,2020-11-08,14:00,,Metz,,Dijon,1,1,,,football-data
-102378895553348,,,La Liga,2020/2021,2020-11-08,13:00,,Getafe,,Villarreal,1,3,,,football-data
-88060856704720,,,Serie A,2020/2021,2020-11-08,14:00,,Genoa,,Roma,1,3,,,football-data
-84049238612329,,,Ligue 1,2020/2021,2020-11-08,14:00,,Nimes,,Angers,1,5,,,football-data
-66047531376824,,,Ligue 1,2020/2021,2020-11-08,14:00,,Lens,,Reims,4,4,,,football-data
-64682731464059,,,Serie A,2020/2021,2020-11-08,19:45,,Milan,,Verona,2,2,,,football-data
-52392761441630,,,Premier League,2020/2021,2020-11-08,12:00,,West Brom,,Tottenham,0,1,,A Madley,football-data
-17063939302531,,,La Liga,2020/2021,2020-11-08,15:15,,Sociedad,,Granada,2,0,,,football-data
-10031291353976,,,Premier League,2020/2021,2020-11-08,14:00,,Leicester,,Wolves,1,0,,A Taylor,football-data
-2123753160008,,,Serie A,2020/2021,2020-11-08,17:00,,Bologna,,Napoli,0,1,,,football-data
-95309161074911,,,Ligue 1,2020/2021,2020-11-20,20:00,,Monaco,,Paris SG,3,2,,,football-data
-25615849832690,,,La Liga,2020/2021,2020-11-20,20:00,,Osasuna,,Huesca,1,1,,,football-data
-16958649129387,,,Ligue 1,2020/2021,2020-11-20,18:00,,Rennes,,Bordeaux,0,1,,,football-data
-277400528609979,,,Bundesliga,2020/2021,2020-11-21,17:30,,Ein Frankfurt,,RB Leipzig,1,1,,,football-data
-276190912871484,,,La Liga,2020/2021,2020-11-21,17:30,,Sevilla,,Celta,4,2,,,football-data
-257870141963962,,,La Liga,2020/2021,2020-11-21,13:00,,Levante,,Elche,1,1,,,football-data
-226060974187167,,,Bundesliga,2020/2021,2020-11-21,19:30,,Hertha,,Dortmund,2,5,,,football-data
-212453575319143,,,La Liga,2020/2021,2020-11-21,15:15,,Villarreal,,Real Madrid,1,1,,,football-data
-211392873149249,,,La Liga,2020/2021,2020-11-21,20:00,,Ath Madrid,,Barcelona,1,0,,,football-data
-207749639180606,,,Premier League,2020/2021,2020-11-21,17:30,,Tottenham,,Man City,2,0,,M Dean,football-data
-206458326659346,,,Bundesliga,2020/2021,2020-11-21,14:30,,Schalke 04,,Wolfsburg,0,2,,,football-data
-200521700936337,,,Serie A,2020/2021,2020-11-21,17:00,,Spezia,,Atalanta,0,0,,,football-data
-198952904932691,,,Bundesliga,2020/2021,2020-11-21,14:30,,Bayern Munich,,Werder Bremen,1,1,,,football-data
-193895333612509,,,Bundesliga,2020/2021,2020-11-21,14:30,,Hoffenheim,,Stuttgart,3,3,,,football-data
-192558848040930,,,Premier League,2020/2021,2020-11-21,12:30,,Newcastle,,Chelsea,0,2,,C Pawson,football-data
-169386135154522,,,Ligue 1,2020/2021,2020-11-21,16:00,,Brest,,St Etienne,4,1,,,football-data
-164802357339549,,,Premier League,2020/2021,2020-11-21,20:00,,Man United,,West Brom,1,0,,D Coote,football-data
-156852577272601,,,Bundesliga,2020/2021,2020-11-21,14:30,,M'gladbach,,Augsburg,1,1,,,football-data
-134666051895026,,,Premier League,2020/2021,2020-11-21,15:00,,Aston Villa,,Brighton,1,2,,M Oliver,football-data
-63679848238762,,,Serie A,2020/2021,2020-11-21,19:45,,Juventus,,Cagliari,2,0,,,football-data
-31788189756056,,,Serie A,2020/2021,2020-11-21,14:00,,Crotone,,Lazio,0,2,,,football-data
-13925091221707,,,Bundesliga,2020/2021,2020-11-21,14:30,,Bielefeld,,Leverkusen,1,2,,,football-data
-271553479141457,,,Premier League,2020/2021,2020-11-22,12:00,,Fulham,,Everton,2,3,,A Madley,football-data
-243259288395426,,,Bundesliga,2020/2021,2020-11-22,17:00,,FC Koln,,Union Berlin,1,2,,,football-data
-241616775878482,,,Serie A,2020/2021,2020-11-22,14:00,,Sampdoria,,Bologna,1,2,,,football-data
-238299683470578,,,La Liga,2020/2021,2020-11-22,13:00,,Eibar,,Getafe,0,0,,,football-data
-237330053330025,,,Serie A,2020/2021,2020-11-22,11:30,,Fiorentina,,Benevento,0,1,,,football-data
-225869395015293,,,Serie A,2020/2021,2020-11-22,17:00,,Udinese,,Genoa,1,0,,,football-data
-206953460700097,,,Serie A,2020/2021,2020-11-22,14:00,,Roma,,Parma,3,0,,,football-data
-199569359421438,,,Ligue 1,2020/2021,2020-11-22,16:00,,Angers,,Lyon,0,1,,,football-data
-180519105014880,,,Ligue 1,2020/2021,2020-11-22,12:00,,Nantes,,Metz,1,1,,,football-data
-167636485376266,,,Premier League,2020/2021,2020-11-22,16:30,,Leeds,,Arsenal,0,0,,A Taylor,football-data
-121925816095190,,,Serie A,2020/2021,2020-11-22,14:00,,Verona,,Sassuolo,0,2,,,football-data
-111533583593312,,,Premier League,2020/2021,2020-11-22,19:15,,Liverpool,,Leicester,3,0,,C Kavanagh,football-data
-87798371289678,,,Ligue 1,2020/2021,2020-11-22,14:00,,Reims,,Nimes,0,1,,,football-data
-75252621522495,,,Ligue 1,2020/2021,2020-11-22,20:00,,Lille,,Lorient,4,0,,,football-data
-71928008639821,,,Ligue 1,2020/2021,2020-11-22,14:00,,Dijon,,Lens,0,1,,,football-data
-71842957493853,,,La Liga,2020/2021,2020-11-22,17:30,,Granada,,Valladolid,1,3,,,football-data
-54163496955193,,,Bundesliga,2020/2021,2020-11-22,14:30,,Freiburg,,Mainz,1,3,,,football-data
-44291054233529,,,Ligue 1,2020/2021,2020-11-22,14:00,,Montpellier,,Strasbourg,4,3,,,football-data
-27278051632319,,,Premier League,2020/2021,2020-11-22,14:00,,Sheffield United,,West Ham,0,1,,M Atkinson,football-data
-22447621280059,,,La Liga,2020/2021,2020-11-22,20:00,,Alaves,,Valencia,2,2,,,football-data
-9334663540948,,,Serie A,2020/2021,2020-11-22,14:00,,Inter,,Torino,4,2,,,football-data
-5394795191081,,,Serie A,2020/2021,2020-11-22,19:45,,Napoli,,Milan,1,3,,,football-data
-3203950325128,,,La Liga,2020/2021,2020-11-22,15:15,,Cadiz,,Sociedad,0,1,,,football-data
-264029576971788,,,Premier League,2020/2021,2020-11-23,17:30,,Burnley,,Crystal Palace,1,0,,K Friend,football-data
-120544476796079,,,Premier League,2020/2021,2020-11-23,20:00,,Wolves,,Southampton,1,1,,A Marriner,football-data
-78843116840161,,,La Liga,2020/2021,2020-11-23,20:00,,Ath Bilbao,,Betis,4,0,,,football-data
-95051030974370,,,Ligue 1,2020/2021,2020-11-25,18:00,,Lens,,Nantes,1,1,,,football-data
-157572056289734,,,La Liga,2020/2021,2020-11-27,20:00,,Valladolid,,Levante,1,1,,,football-data
-121022334099924,,,Bundesliga,2020/2021,2020-11-27,19:30,,Wolfsburg,,Werder Bremen,5,3,,,football-data
-113432698653859,,,Ligue 1,2020/2021,2020-11-27,20:00,,Strasbourg,,Rennes,1,1,,,football-data
-40503631344041,,,Premier League,2020/2021,2020-11-27,20:00,,Crystal Palace,,Newcastle,0,2,,G Scott,football-data
-276867470197349,,,Premier League,2020/2021,2020-11-28,17:30,,Everton,,Leeds,0,1,,C Kavanagh,football-data
-260281900176795,,,Premier League,2020/2021,2020-11-28,15:00,,Man City,,Burnley,5,0,,L Mason,football-data
-254180799711034,,,La Liga,2020/2021,2020-11-28,20:00,,Real Madrid,,Alaves,1,2,,,football-data
-230337042633738,,,Bundesliga,2020/2021,2020-11-28,14:30,,Dortmund,,FC Koln,1,2,,,football-data
-215722752835024,,,Bundesliga,2020/2021,2020-11-28,14:30,,Union Berlin,,Ein Frankfurt,3,3,,,football-data
-208417944671369,,,Serie A,2020/2021,2020-11-28,17:00,,Benevento,,Juventus,1,1,,,football-data
-194502115770177,,,Bundesliga,2020/2021,2020-11-28,14:30,,Stuttgart,,Bayern Munich,1,3,,,football-data
-193731969426378,,,La Liga,2020/2021,2020-11-28,17:30,,Huesca,,Sevilla,0,1,,,football-data
-180293172588275,,,Serie A,2020/2021,2020-11-28,14:00,,Sassuolo,,Inter,0,3,,,football-data
-170150308229323,,,Ligue 1,2020/2021,2020-11-28,20:00,,Paris SG,,Bordeaux,2,2,,,football-data
-155817147019770,,,La Liga,2020/2021,2020-11-28,15:15,,Valencia,,Ath Madrid,0,1,,,football-data
-142514248108562,,,Premier League,2020/2021,2020-11-28,20:00,,West Brom,,Sheffield United,1,0,,M Dean,football-data
-127324609034594,,,Bundesliga,2020/2021,2020-11-28,14:30,,Augsburg,,Freiburg,1,1,,,football-data
-108916312057275,,,Serie A,2020/2021,2020-11-28,19:45,,Atalanta,,Verona,0,2,,,football-data
-82135640412458,,,La Liga,2020/2021,2020-11-28,13:00,,Elche,,Cadiz,1,1,,,football-data
-41309349912098,,,Bundesliga,2020/2021,2020-11-28,17:30,,M'gladbach,,Schalke 04,4,1,,,football-data
-40584058597940,,,Bundesliga,2020/2021,2020-11-28,14:30,,RB Leipzig,,Bielefeld,2,1,,,football-data
-28611138328891,,,Ligue 1,2020/2021,2020-11-28,16:00,,Marseille,,Nantes,3,1,,,football-data
-3076040583623,,,Premier League,2020/2021,2020-11-28,12:30,,Brighton,,Liverpool,1,1,,S Attwell,football-data
-263922508988152,,,Ligue 1,2020/2021,2020-11-29,14:00,,Lens,,Angers,1,3,,,football-data
-247148515886462,,,Bundesliga,2020/2021,2020-11-29,17:00,,Mainz,,Hoffenheim,1,1,,,football-data
-246024623996767,,,Serie A,2020/2021,2020-11-29,14:00,,Bologna,,Crotone,1,0,,,football-data
-235714076670609,,,Premier League,2020/2021,2020-11-29,19:15,,Arsenal,,Wolves,1,2,,M Oliver,football-data
-206326105331329,,,Premier League,2020/2021,2020-11-29,14:00,,Southampton,,Man United,2,3,,J Moss,football-data
-204359726673566,,,Ligue 1,2020/2021,2020-11-29,14:00,,Monaco,,Nimes,3,0,,,football-data
-196562634640832,,,La Liga,2020/2021,2020-11-29,17:30,,Celta,,Granada,3,1,,,football-data
-178563017172761,,,Ligue 1,2020/2021,2020-11-29,16:00,,Nice,,Dijon,1,3,,,football-data
-142241181901189,,,Ligue 1,2020/2021,2020-11-29,14:00,,Lorient,,Montpellier,0,1,,,football-data
-130119874704449,,,Serie A,2020/2021,2020-11-29,19:45,,Napoli,,Roma,4,0,,,football-data
-123375379859737,,,Serie A,2020/2021,2020-11-29,11:30,,Lazio,,Udinese,1,3,,,football-data
-104268818802192,,,Ligue 1,2020/2021,2020-11-29,12:00,,Lyon,,Reims,3,0,,,football-data
-95601897127319,,,Serie A,2020/2021,2020-11-29,14:00,,Milan,,Fiorentina,2,0,,,football-data
-85507714194762,,,Premier League,2020/2021,2020-11-29,16:30,,Chelsea,,Tottenham,0,0,,P Tierney,football-data
-83987151200976,,,Bundesliga,2020/2021,2020-11-29,14:30,,Leverkusen,,Hertha,0,0,,,football-data
-75097329374088,,,Ligue 1,2020/2021,2020-11-29,14:00,,Metz,,Brest,0,2,,,football-data
-36546132277074,,,Serie A,2020/2021,2020-11-29,17:00,,Cagliari,,Spezia,2,2,,,football-data
-31898011501342,,,La Liga,2020/2021,2020-11-29,20:00,,Sociedad,,Villarreal,1,1,,,football-data
-29527140929674,,,Ligue 1,2020/2021,2020-11-29,20:00,,St Etienne,,Lille,1,1,,,football-data
-22747636946202,,,La Liga,2020/2021,2020-11-29,13:00,,Barcelona,,Osasuna,4,0,,,football-data
-6828650175263,,,La Liga,2020/2021,2020-11-29,15:15,,Getafe,,Ath Bilbao,1,1,,,football-data
-243623825821370,,,Serie A,2020/2021,2020-11-30,17:30,,Torino,,Sampdoria,2,2,,,football-data
-131905104080064,,,Serie A,2020/2021,2020-11-30,19:45,,Genoa,,Parma,1,2,,,football-data
-109690618528590,,,La Liga,2020/2021,2020-11-30,20:00,,Betis,,Eibar,0,2,,,football-data
-65264542925766,,,Premier League,2020/2021,2020-11-30,17:30,,Leicester,,Fulham,1,2,,S Hooper,football-data
-6778999867812,,,Premier League,2020/2021,2020-11-30,20:00,,West Ham,,Aston Villa,2,1,,P Bankes,football-data
-250045303275884,,,Ligue 1,2020/2021,2020-12-04,20:00,,Nimes,,Marseille,0,2,,,football-data
-47731085878466,,,La Liga,2020/2021,2020-12-04,20:00,,Ath Bilbao,,Celta,0,2,,,football-data
-38150321761622,,,Bundesliga,2020/2021,2020-12-04,19:30,,Hertha,,Union Berlin,3,1,,,football-data
-268330319692010,,,Bundesliga,2020/2021,2020-12-05,14:30,,Freiburg,,M'gladbach,2,2,,,football-data
-264127990945564,,,Bundesliga,2020/2021,2020-12-05,17:30,,Bayern Munich,,RB Leipzig,3,3,,,football-data
-261995490210688,,,Serie A,2020/2021,2020-12-05,14:00,,Spezia,,Lazio,1,2,,,football-data
-245035149871002,,,Premier League,2020/2021,2020-12-05,12:30,,Burnley,,Everton,1,1,,A Taylor,football-data
-237406228995957,,,Ligue 1,2020/2021,2020-12-05,16:00,,Rennes,,Lens,0,2,,,football-data
-227282088242500,,,La Liga,2020/2021,2020-12-05,15:15,,Sevilla,,Real Madrid,0,1,,,football-data
-214631332717718,,,La Liga,2020/2021,2020-12-05,20:00,,Cadiz,,Barcelona,2,1,,,football-data
-206805451763753,,,Serie A,2020/2021,2020-12-05,17:00,,Juventus,,Torino,2,1,,,football-data
-202554287785297,,,Premier League,2020/2021,2020-12-05,15:00,,Man City,,Fulham,2,0,,J Moss,football-data
-202050189041784,,,Premier League,2020/2021,2020-12-05,17:30,,West Ham,,Man United,1,3,,A Marriner,football-data
-170448157416101,,,Premier League,2020/2021,2020-12-05,20:00,,Chelsea,,Leeds,3,1,,K Friend,football-data
-158725889271491,,,Bundesliga,2020/2021,2020-12-05,14:30,,Ein Frankfurt,,Dortmund,1,1,,,football-data
-134749940183554,,,La Liga,2020/2021,2020-12-05,17:30,,Ath Madrid,,Valladolid,2,0,,,football-data
-117737247238090,,,Bundesliga,2020/2021,2020-12-05,14:30,,Bielefeld,,Mainz,2,1,,,football-data
-76432289371598,,,Ligue 1,2020/2021,2020-12-05,20:00,,Montpellier,,Paris SG,1,3,,,football-data
-68860160326202,,,Serie A,2020/2021,2020-12-05,19:45,,Inter,,Bologna,3,1,,,football-data
-65161821938138,,,Bundesliga,2020/2021,2020-12-05,14:30,,FC Koln,,Wolfsburg,2,2,,,football-data
-5891225179672,,,La Liga,2020/2021,2020-12-05,13:00,,Levante,,Getafe,3,0,,,football-data
-254033147142397,,,Ligue 1,2020/2021,2020-12-06,20:00,,Metz,,Lyon,1,3,,,football-data
-228823009193097,,,Premier League,2020/2021,2020-12-06,12:00,,West Brom,,Crystal Palace,1,5,,P Tierney,football-data
-219674178993545,,,La Liga,2020/2021,2020-12-06,13:00,,Granada,,Huesca,3,3,,,football-data
-216379010959760,,,Premier League,2020/2021,2020-12-06,16:30,,Tottenham,,Arsenal,2,0,,M Atkinson,football-data
-214071076470547,,,Ligue 1,2020/2021,2020-12-06,12:00,,Lille,,Monaco,2,1,,,football-data
-166494482591787,,,Serie A,2020/2021,2020-12-06,19:45,,Sampdoria,,Milan,1,2,,,football-data
-163239458943796,,,La Liga,2020/2021,2020-12-06,17:30,,Villarreal,,Elche,0,0,,,football-data
-151990839439057,,,Premier League,2020/2021,2020-12-06,14:15,,Sheffield United,,Leicester,1,2,,S Attwell,football-data
-129279932704014,,,Ligue 1,2020/2021,2020-12-06,16:00,,Reims,,Nice,0,0,,,football-data
-114649079217675,,,Serie A,2020/2021,2020-12-06,17:00,,Crotone,,Napoli,0,4,,,football-data
-112555255371652,,,Ligue 1,2020/2021,2020-12-06,14:00,,Bordeaux,,Brest,1,0,,,football-data
-84982370056005,,,Ligue 1,2020/2021,2020-12-06,14:00,,Dijon,,St Etienne,0,0,,,football-data
-81245001321825,,,Premier League,2020/2021,2020-12-06,19:15,,Liverpool,,Wolves,4,0,,C Pawson,football-data
-74925872014397,,,Bundesliga,2020/2021,2020-12-06,14:30,,Werder Bremen,,Stuttgart,1,2,,,football-data
-67577401142952,,,Serie A,2020/2021,2020-12-06,14:00,,Roma,,Sassuolo,0,0,,,football-data
-46761962536381,,,La Liga,2020/2021,2020-12-06,20:00,,Alaves,,Sociedad,0,0,,,football-data
-41515907671321,,,La Liga,2020/2021,2020-12-06,15:15,,Osasuna,,Betis,0,2,,,football-data
-33371359222703,,,Serie A,2020/2021,2020-12-06,14:00,,Parma,,Benevento,0,0,,,football-data
-32336812221728,,,Bundesliga,2020/2021,2020-12-06,17:00,,Schalke 04,,Leverkusen,0,3,,,football-data
-23618453138569,,,Ligue 1,2020/2021,2020-12-06,14:00,,Nantes,,Strasbourg,0,4,,,football-data
-20211212131896,,,Serie A,2020/2021,2020-12-06,11:30,,Verona,,Cagliari,1,1,,,football-data
-18604415468066,,,Ligue 1,2020/2021,2020-12-06,14:00,,Angers,,Lorient,2,0,,,football-data
-250312928889789,,,La Liga,2020/2021,2020-12-07,20:00,,Eibar,,Valencia,0,0,,,football-data
-179564016704654,,,Serie A,2020/2021,2020-12-07,19:45,,Fiorentina,,Genoa,1,1,,,football-data
-39280237864428,,,Premier League,2020/2021,2020-12-07,20:00,,Brighton,,Southampton,1,2,,D Coote,football-data
-16629425056365,,,Bundesliga,2020/2021,2020-12-07,19:30,,Hoffenheim,,Augsburg,3,1,,,football-data
-136148212688566,,,Ligue 1,2020/2021,2020-12-11,20:00,,St Etienne,,Angers,0,0,,,football-data
-64354247517949,,,Bundesliga,2020/2021,2020-12-11,19:30,,Wolfsburg,,Ein Frankfurt,2,1,,,football-data
-34540450860265,,,La Liga,2020/2021,2020-12-11,20:00,,Valladolid,,Osasuna,3,2,,,football-data
-30965579310594,,,Serie A,2020/2021,2020-12-11,19:45,,Sassuolo,,Benevento,1,0,,,football-data
-10025654469009,,,Premier League,2020/2021,2020-12-11,20:00,,Leeds,,West Ham,1,2,,M Oliver,football-data
-278336356764009,,,Premier League,2020/2021,2020-12-12,12:30,,Wolves,,Aston Villa,0,1,,M Dean,football-data
-206218951869341,,,La Liga,2020/2021,2020-12-12,15:15,,Getafe,,Sevilla,0,1,,,football-data
-201052466091836,,,Bundesliga,2020/2021,2020-12-12,14:30,,Dortmund,,Stuttgart,1,5,,,football-data
-194669405521388,,,Bundesliga,2020/2021,2020-12-12,17:30,,Union Berlin,,Bayern Munich,1,1,,,football-data
-180611068167766,,,Bundesliga,2020/2021,2020-12-12,14:30,,M'gladbach,,Hertha,1,1,,,football-data
-170793704177933,,,La Liga,2020/2021,2020-12-12,13:00,,Valencia,,Ath Bilbao,2,2,,,football-data
-164070581112034,,,Bundesliga,2020/2021,2020-12-12,14:30,,Freiburg,,Bielefeld,2,0,,,football-data
-161480181700655,,,Ligue 1,2020/2021,2020-12-12,20:00,,Lens,,Montpellier,2,3,,,football-data
-149922884861696,,,Premier League,2020/2021,2020-12-12,20:00,,Everton,,Chelsea,1,0,,J Moss,football-data
-118435811839244,,,Premier League,2020/2021,2020-12-12,15:00,,Newcastle,,West Brom,2,1,,D England,football-data
-113476940652618,,,Premier League,2020/2021,2020-12-12,17:30,,Man United,,Man City,0,0,,C Kavanagh,football-data
-113127332495129,,,Serie A,2020/2021,2020-12-12,19:45,,Lazio,,Verona,1,2,,,football-data
-108808970602984,,,Serie A,2020/2021,2020-12-12,14:00,,Crotone,,Spezia,4,1,,,football-data
-51697695727691,,,La Liga,2020/2021,2020-12-12,17:30,,Huesca,,Alaves,1,0,,,football-data
-50017160188877,,,La Liga,2020/2021,2020-12-12,20:00,,Real Madrid,,Ath Madrid,2,0,,,football-data
-36723073822404,,,Ligue 1,2020/2021,2020-12-12,16:00,,Marseille,,Monaco,2,1,,,football-data
-36499878153439,,,Serie A,2020/2021,2020-12-12,17:00,,Torino,,Udinese,2,3,,,football-data
-21682016408413,,,Bundesliga,2020/2021,2020-12-12,14:30,,RB Leipzig,,Werder Bremen,2,0,,,football-data
-8766898615632,,,Bundesliga,2020/2021,2020-12-12,14:30,,Mainz,,FC Koln,0,1,,,football-data
-280122595360832,,,Ligue 1,2020/2021,2020-12-13,20:00,,Paris SG,,Lyon,0,1,,,football-data
-255621000637043,,,Serie A,2020/2021,2020-12-13,11:30,,Cagliari,,Inter,1,3,,,football-data
-223801187100417,,,Premier League,2020/2021,2020-12-13,19:15,,Arsenal,,Burnley,0,1,,G Scott,football-data
-222550981985621,,,Serie A,2020/2021,2020-12-13,14:00,,Atalanta,,Fiorentina,3,0,,,football-data
-202082767609990,,,Bundesliga,2020/2021,2020-12-13,17:00,,Leverkusen,,Hoffenheim,4,1,,,football-data
-186584098888272,,,Premier League,2020/2021,2020-12-13,14:15,,Crystal Palace,,Tottenham,1,1,,K Friend,football-data
-183535444926125,,,Serie A,2020/2021,2020-12-13,14:00,,Napoli,,Sampdoria,2,1,,,football-data
-180183208326279,,,Premier League,2020/2021,2020-12-13,16:30,,Fulham,,Liverpool,1,1,,A Marriner,football-data
-179566392031130,,,Ligue 1,2020/2021,2020-12-13,14:00,,Strasbourg,,Metz,2,2,,,football-data
-168574507796280,,,Premier League,2020/2021,2020-12-13,19:15,,Leicester,,Brighton,3,0,,M Atkinson,football-data
-167449597113613,,,Ligue 1,2020/2021,2020-12-13,14:00,,Nantes,,Dijon,1,1,,,football-data
-138847013856839,,,Ligue 1,2020/2021,2020-12-13,16:00,,Lille,,Bordeaux,2,1,,,football-data
-135560745351476,,,Serie A,2020/2021,2020-12-13,14:00,,Bologna,,Roma,1,5,,,football-data
-135240326437024,,,Serie A,2020/2021,2020-12-13,19:45,,Milan,,Parma,2,2,,,football-data
