match_id,competition_id,season_id,competition_name,season_name,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,stadium,referee
3920390,1267,107,African Cup of Nations,2023,2024-01-15,20:00:00.000,FI_TEAM_000002,Algeria,FI_TEAM_000003,Angola,1,1,Stade de Bouaké,Issa Sy
3920388,1267,107,African Cup of Nations,2023,2024-01-15,14:00:00.000,FI_TEAM_000061,Senegal,FI_TEAM_000029,Gambia,3,0,Stade Charles Konan Banny de Yamoussoukro,Redouane Jiyed
3920384,1267,107,African Cup of Nations,2023,2024-01-13,22:00:00.000,FI_TEAM_000021,Côte d'Ivoire,FI_TEAM_000035,Guinea-Bissau,2,0,Stade Olympique Alassane Ouattara,Amin Mohamed Omar
3939991,223,282,Copa America,2024,2024-07-03,01:00:00.000,FI_TEAM_000009,Brazil,FI_TEAM_000015,Colombia,1,1,Levi''s Stadium,Jesús Valenzuela Sáez
3939987,223,282,Copa America,2024,2024-07-01,00:00:00.000,FI_TEAM_000040,Jamaica,FI_TEAM_000076,Venezuela,0,3,Q2 Stadium,Maurizio Mariani
3939982,223,282,Copa America,2024,2024-06-28,01:00:00.000,FI_TEAM_000075,Uruguay,FI_TEAM_000008,Bolivia,5,0,MetLife Stadium,Juan Gabriel Benítez
3939970,223,282,Copa America,2024,2024-06-22,00:00:00.000,FI_TEAM_000053,Peru,FI_TEAM_000014,Chile,0,0,AT&T Stadium,Wilton Pereira Sampaio
3939980,223,282,Copa America,2024,2024-06-26,22:00:00.000,FI_TEAM_000023,Ecuador,FI_TEAM_000040,Jamaica,3,1,Allegiant Stadium,Cristián Marcelo Garay Reyes
3939977,223,282,Copa America,2024,2024-06-26,01:00:00.000,FI_TEAM_000014,Chile,FI_TEAM_000004,Argentina,0,1,MetLife Stadium,Andrés Matonte
3939975,223,282,Copa America,2024,2024-06-24,22:00:00.000,FI_TEAM_000015,Colombia,FI_TEAM_000052,Paraguay,2,1,NRG Stadium,Darío Herrera
3939974,223,282,Copa America,2024,2024-06-23,22:00:00.000,FI_TEAM_000074,United States,FI_TEAM_000008,Bolivia,2,0,AT&T Stadium,Maurizio Mariani
3939986,223,282,Copa America,2024,2024-06-30,00:00:00.000,FI_TEAM_000004,Argentina,FI_TEAM_000053,Peru,2,0,Hard Rock Stadium,César Arturo Ramos Palazuelos
3939971,223,282,Copa America,2024,2024-06-23,01:00:00.000,FI_TEAM_000044,Mexico,FI_TEAM_000040,Jamaica,1,0,NRG Stadium,Ismail Elfath
3939979,223,282,Copa America,2024,2024-06-27,01:00:00.000,FI_TEAM_000076,Venezuela,FI_TEAM_000044,Mexico,1,0,SoFi Stadium,Raphael Claus
3939988,223,282,Copa America,2024,2024-07-01,00:00:00.000,FI_TEAM_000044,Mexico,FI_TEAM_000023,Ecuador,0,0,State Farm Stadium,Mario Alberto Escobar Toca
3939990,223,282,Copa America,2024,2024-07-02,01:00:00.000,FI_TEAM_000074,United States,FI_TEAM_000075,Uruguay,0,1,Arrowhead Stadium,Kevin Ortega
3939983,223,282,Copa America,2024,2024-06-29,01:00:00.000,FI_TEAM_000052,Paraguay,FI_TEAM_000009,Brazil,1,4,Allegiant Stadium,Piero Maza Gomez
