match_id,competition_id,season_id,competition_name,season_name,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,stadium,referee
7576,43,3,FIFA World Cup,2018,2018-06-15,18:00:00.000,780,Portugal,772,Spain,3,3,Olimpiyskiy Stadion Fisht,Gianluca Rocchi
7565,43,3,FIFA World Cup,2018,2018-06-27,18:00:00.000,786,Serbia,781,Brazil,0,2,Otkritie Bank Arena,Alireza Faghani
7551,43,3,FIFA World Cup,2018,2018-06-23,18:00:00.000,770,Germany,790,Sweden,2,1,Olimpiyskiy Stadion Fisht,Szymon Marciniak
7537,43,3,FIFA World Cup,2018,2018-06-18,18:00:00.000,777,Tunisia,768,England,1,2,Volgograd Arena,Wilmar Alexander Roldán Pérez
7580,43,3,FIFA World Cup,2018,2018-06-30,14:00:00.000,771,France,779,Argentina,4,3,Ak Bars Arena,Alireza Faghani
7581,43,3,FIFA World Cup,2018,2018-07-01,18:00:00.000,785,Croatia,776,Denmark,1,1,Stadion Nizhny Novgorod (Nizhniy Novgorod),Néstor Fabián Pitana
7549,43,3,FIFA World Cup,2018,2018-06-22,15:00:00.000,775,Nigeria,793,Iceland,2,0,Volgograd Arena,Matthew Conger
7529,43,3,FIFA World Cup,2018,2018-06-16,19:00:00.000,785,Croatia,775,Nigeria,2,0,Rostec Arena,Sandro Ricci
7562,43,3,FIFA World Cup,2018,2018-06-26,14:00:00.000,792,Australia,784,Peru,0,2,Olimpiyskiy Stadion Fisht,Sergey Karasev
7571,43,3,FIFA World Cup,2018,2018-06-28,14:00:00.000,787,Senegal,769,Colombia,0,1,Solidarnost Arena,Milorad Mažić
7568,43,3,FIFA World Cup,2018,2018-06-27,18:00:00.000,773,Switzerland,795,Costa Rica,2,2,Stadion Nizhny Novgorod (Nizhniy Novgorod),Clément Turpin
7530,43,3,FIFA World Cup,2018,2018-06-16,10:00:00.000,771,France,792,Australia,2,1,Ak Bars Arena,Andrés Cunha
7558,43,3,FIFA World Cup,2018,2018-06-25,14:00:00.000,783,Uruguay,796,Russia,3,0,Solidarnost Arena,Malang Diedhiou
7583,43,3,FIFA World Cup,2018,2018-07-02,14:00:00.000,781,Brazil,794,Mexico,2,0,Solidarnost Arena,Gianluca Rocchi
7547,43,3,FIFA World Cup,2018,2018-06-21,12:00:00.000,776,Denmark,792,Australia,1,1,Solidarnost Arena,Antonio Miguel Mateu Lahoz
7535,43,3,FIFA World Cup,2018,2018-06-17,12:00:00.000,795,Costa Rica,786,Serbia,0,1,Solidarnost Arena,Malang Diedhiou
8649,43,3,FIFA World Cup,2018,2018-07-06,14:00:00.000,783,Uruguay,771,France,0,2,Stadion Nizhny Novgorod (Nizhniy Novgorod),Néstor Fabián Pitana
8658,43,3,FIFA World Cup,2018,2018-07-15,17:00:00.000,771,France,785,Croatia,4,2,Stadion Luzhniki,Néstor Fabián Pitana
7582,43,3,FIFA World Cup,2018,2018-07-01,14:00:00.000,772,Spain,796,Russia,1,1,Stadion Luzhniki,Björn Kuipers
7552,43,3,FIFA World Cup,2018,2018-06-23,12:00:00.000,782,Belgium,777,Tunisia,5,2,Otkritie Bank Arena,Jair Marrufo
7532,43,3,FIFA World Cup,2018,2018-06-16,16:00:00.000,784,Peru,776,Denmark,0,1,Mordovia Arena,Bakary Papa Gassama
7560,43,3,FIFA World Cup,2018,2018-06-25,18:00:00.000,772,Spain,788,Morocco,2,2,Rostec Arena,Ravshan Irmatov
7533,43,3,FIFA World Cup,2018,2018-06-17,18:00:00.000,781,Brazil,773,Switzerland,1,1,Rostov Arena,César Arturo Ramos Palazuelos
7564,43,3,FIFA World Cup,2018,2018-06-26,18:00:00.000,775,Nigeria,779,Argentina,1,2,Saint-Petersburg Stadium ( Gazprom Arena ),Cüneyt Çakιr
7579,43,3,FIFA World Cup,2018,2018-06-30,18:00:00.000,783,Uruguay,780,Portugal,2,1,Olimpiyskiy Stadion Fisht,César Arturo Ramos Palazuelos
7577,43,3,FIFA World Cup,2018,2018-06-15,15:00:00.000,788,Morocco,797,Iran,0,1,Saint-Petersburg Stadium ( Gazprom Arena ),Cüneyt Çakιr
7525,43,3,FIFA World Cup,2018,2018-06-14,15:00:00.000,796,Russia,799,Saudi Arabia,5,0,Stadion Luzhniki,Néstor Fabián Pitana
7566,43,3,FIFA World Cup,2018,2018-06-27,14:00:00.000,794,Mexico,790,Sweden,0,3,Ekaterinburg Arena,Néstor Fabián Pitana
8651,43,3,FIFA World Cup,2018,2018-07-07,14:00:00.000,790,Sweden,768,England,0,2,Solidarnost Arena,Björn Kuipers
7567,43,3,FIFA World Cup,2018,2018-06-27,14:00:00.000,791,South Korea,770,Germany,2,0,Ak Bars Arena,Mark Geiger
7541,43,3,FIFA World Cup,2018,2018-06-19,12:00:00.000,769,Colombia,778,Japan,1,2,Mordovia Arena,Damir Skomina
8655,43,3,FIFA World Cup,2018,2018-07-10,18:00:00.000,771,France,782,Belgium,1,0,Saint-Petersburg Stadium ( Gazprom Arena ),Andrés Cunha
8657,43,3,FIFA World Cup,2018,2018-07-14,16:00:00.000,782,Belgium,768,England,2,0,Saint-Petersburg Stadium ( Gazprom Arena ),Alireza Faghani
8652,43,3,FIFA World Cup,2018,2018-07-07,18:00:00.000,796,Russia,785,Croatia,2,2,Olimpiyskiy Stadion Fisht,Sandro Ricci
7563,43,3,FIFA World Cup,2018,2018-06-26,14:00:00.000,776,Denmark,771,France,0,0,Stadion Luzhniki,Sandro Ricci
7556,43,3,FIFA World Cup,2018,2018-06-24,15:00:00.000,778,Japan,787,Senegal,2,2,Ekaterinburg Arena,Gianluca Rocchi
7559,43,3,FIFA World Cup,2018,2018-06-25,14:00:00.000,799,Saudi Arabia,774,Egypt,2,1,Volgograd Arena,Wilmar Alexander Roldán Pérez
3793185,43,55,FIFA World Cup,1990,1990-06-24,17:00:00.000,781,Brazil,779,Argentina,0,1,Stadio delle Alpi,Joël Quiniou
3889148,43,54,FIFA World Cup,1986,1986-06-25,21:00:00.000,779,Argentina,782,Belgium,2,0,Estadio Azteca,Antonio Márquez Ramírez
3889149,43,54,FIFA World Cup,1986,1986-06-29,17:00:00.000,779,Argentina,770,Germany,3,2,Estadio Azteca,
3750191,43,54,FIFA World Cup,1986,1986-06-22,19:00:00.000,779,Argentina,768,England,2,1,Estadio Azteca,Ali Bin Nasser
3888718,43,51,FIFA World Cup,1974,1974-06-30,15:00:00.000,2721,German DR,941,Netherlands,0,2,Parkstadion Obenende,Rudolf Scheurer
3888720,43,51,FIFA World Cup,1974,1974-07-07,18:00:00.000,941,Netherlands,770,Germany,1,2,Olympiastadion München ,Jack Taylor
3888719,43,51,FIFA World Cup,1974,1974-07-03,18:30:00.000,941,Netherlands,781,Brazil,2,0,Signal-Iduna-Park,Kurt Tschenscher
3888717,43,51,FIFA World Cup,1974,1974-06-26,18:30:00.000,941,Netherlands,779,Argentina,4,0,Parkstadion Obenende,Bobby Davidson
3888716,43,51,FIFA World Cup,1974,1974-06-19,21:30:00.000,941,Netherlands,790,Sweden,0,0,Signal-Iduna-Park,Werner Winsemann
3750180,43,51,FIFA World Cup,1974,1974-06-22,16:30:00.000,2721,German DR,770,Germany,1,0,Volksparkstadion,Ramón Ivanoes Barreto Ruiz
3888700,43,272,FIFA World Cup,1970,1970-06-07,18:00:00.000,781,Brazil,768,England,1,0,Estadio Jalisco,Abraham Klein
3889218,43,272,FIFA World Cup,1970,1970-06-14,17:00:00.000,781,Brazil,784,Peru,4,2,Estadio Jalisco,Vital Georges Gilbert Loraux
3889217,43,272,FIFA World Cup,1970,1970-06-09,22:00:00.000,781,Brazil,905,Romania,3,2,Estadio Jalisco,Ferdinand Marschall
3888702,43,272,FIFA World Cup,1970,1970-06-21,21:00:00.000,781,Brazil,914,Italy,4,1,Estadio Azteca,Rudi Glöckner
3888701,43,272,FIFA World Cup,1970,1970-06-17,22:00:00.000,781,Brazil,783,Uruguay,3,1,Estadio Jalisco,José Maria Ortíz De Mendibil
3888699,43,272,FIFA World Cup,1970,1970-06-03,22:00:00.000,781,Brazil,17469,Czechoslovakia,4,1,Estadio Jalisco,Ramón Ivanoes Barreto Ruiz
3888854,43,270,FIFA World Cup,1962,1962-05-30,18:00:00.000,781,Brazil,794,Mexico,2,0,Estadio Sausalito ,
3888705,43,269,FIFA World Cup,1958,1958-06-29,17:00:00.000,781,Brazil,790,Sweden,5,2,Friends Arena,Maurice Guigue
3888704,43,269,FIFA World Cup,1958,1958-06-24,18:00:00.000,781,Brazil,771,France,5,2,Friends Arena,Mervyn Griffiths
3930166,55,282,UEFA Euro,2024,2024-06-18,19:00:00.000,780,Portugal,912,Czech Republic,2,1,Red Bull Arena,Marco Guida
3930159,55,282,UEFA Euro,2024,2024-06-15,13:00:00.000,916,Hungary,773,Switzerland,1,3,RheinEnergieStadion,Slavko Vinčić
3930163,55,282,UEFA Euro,2024,2024-06-16,19:00:00.000,786,Serbia,768,England,0,1,VELTINS-Arena,Daniele Orsato
3930181,55,282,UEFA Euro,2024,2024-06-25,19:00:00.000,768,England,944,Slovenia,0,0,RheinEnergieStadion,Clément Turpin
3930178,55,282,UEFA Euro,2024,2024-06-24,19:00:00.000,785,Croatia,914,Italy,1,1,Red Bull Arena,Danny Desmond Makkelie
3930160,55,282,UEFA Euro,2024,2024-06-15,16:00:00.000,772,Spain,785,Croatia,3,0,Olympiastadion Berlin,Michael Oliver
3930170,55,282,UEFA Euro,2024,2024-06-20,13:00:00.000,944,Slovenia,786,Serbia,1,1,Allianz Arena,István Kovács
3938643,55,282,UEFA Euro,2024,2024-06-25,16:00:00.000,771,France,789,Poland,1,1,Signal-Iduna-Park,Marco Guida
3938641,55,282,UEFA Euro,2024,2024-06-21,16:00:00.000,789,Poland,915,Austria,1,3,Olympiastadion Berlin,Halil Umut Meler
3938642,55,282,UEFA Euro,2024,2024-06-22,13:00:00.000,2138,Georgia,912,Czech Republic,1,1,Volksparkstadion,Daniel Siebert
3938639,55,282,UEFA Euro,2024,2024-06-18,16:00:00.000,909,Turkey,2138,Georgia,3,1,Signal-Iduna-Park,Facundo Tello Figueroa
3938638,55,282,UEFA Euro,2024,2024-06-17,13:00:00.000,905,Romania,911,Ukraine,3,0,Allianz Arena,Glenn Nyberg
3938640,55,282,UEFA Euro,2024,2024-06-21,13:00:00.000,908,Slovakia,911,Ukraine,1,2,Merkur Spiel-Arena,Michael Oliver
3938637,55,282,UEFA Euro,2024,2024-06-16,13:00:00.000,789,Poland,941,Netherlands,1,2,Volksparkstadion,Artur Manuel Ribeiro Soares Dias
3938644,55,282,UEFA Euro,2024,2024-06-26,19:00:00.000,2138,Georgia,780,Portugal,2,0,VELTINS-Arena,Sandro Schärer
3941019,55,282,UEFA Euro,2024,2024-07-01,16:00:00.000,771,France,782,Belgium,1,0,Merkur Spiel-Arena,Glenn Nyberg
3942227,55,282,UEFA Euro,2024,2024-07-06,16:00:00.000,768,England,773,Switzerland,1,1,Merkur Spiel-Arena,Daniele Orsato
3930174,55,282,UEFA Euro,2024,2024-06-22,16:00:00.000,909,Turkey,780,Portugal,0,3,Signal-Iduna-Park,Felix Zwayer
3930162,55,282,UEFA Euro,2024,2024-06-16,16:00:00.000,944,Slovenia,776,Denmark,1,1,MHPArena,Sandro Schärer
3930176,55,282,UEFA Euro,2024,2024-06-23,19:00:00.000,773,Switzerland,770,Germany,1,1,Deutsche Bank Park,Daniele Orsato
3930169,55,282,UEFA Euro,2024,2024-06-19,19:00:00.000,942,Scotland,773,Switzerland,1,1,RheinEnergieStadion,Ivan Kružliak
3942819,55,282,UEFA Euro,2024,2024-07-10,19:00:00.000,941,Netherlands,768,England,1,2,Signal-Iduna-Park,Felix Zwayer
3943043,55,282,UEFA Euro,2024,2024-07-14,19:00:00.000,772,Spain,768,England,2,1,Olympiastadion Berlin,François Letexier
3942752,55,282,UEFA Euro,2024,2024-07-09,19:00:00.000,772,Spain,771,France,2,1,Allianz Arena,Slavko Vinčić
3942382,55,282,UEFA Euro,2024,2024-07-06,19:00:00.000,941,Netherlands,909,Turkey,2,1,Olympiastadion Berlin,Clément Turpin
3942349,55,282,UEFA Euro,2024,2024-07-05,19:00:00.000,780,Portugal,771,France,0,0,Volksparkstadion,Michael Oliver
3930180,55,282,UEFA Euro,2024,2024-06-25,16:00:00.000,941,Netherlands,915,Austria,2,3,Olympiastadion Berlin,Ivan Kružliak
3930171,55,282,UEFA Euro,2024,2024-06-20,16:00:00.000,776,Denmark,768,England,1,1,Deutsche Bank Park,Artur Manuel Ribeiro Soares Dias
3942226,55,282,UEFA Euro,2024,2024-07-05,16:00:00.000,772,Spain,770,Germany,2,1,MHPArena,Anthony Taylor
3938645,55,282,UEFA Euro,2024,2024-06-26,16:00:00.000,911,Ukraine,782,Belgium,0,0,MHPArena,Anthony Taylor
3930184,55,282,UEFA Euro,2024,2024-06-26,22:00:00.000,912,Czech Republic,909,Turkey,1,2,Volksparkstadion,István Kovács
3941022,55,282,UEFA Euro,2024,2024-07-02,19:00:00.000,915,Austria,909,Turkey,1,2,Red Bull Arena,Artur Manuel Ribeiro Soares Dias
3941021,55,282,UEFA Euro,2024,2024-07-02,16:00:00.000,905,Romania,941,Netherlands,0,3,Allianz Arena,Felix Zwayer
3941020,55,282,UEFA Euro,2024,2024-07-01,19:00:00.000,780,Portugal,944,Slovenia,0,0,Deutsche Bank Park,Daniele Orsato
3941018,55,282,UEFA Euro,2024,2024-06-30,19:00:00.000,772,Spain,2138,Georgia,4,1,RheinEnergieStadion,François Letexier
3941017,55,282,UEFA Euro,2024,2024-06-30,16:00:00.000,768,England,908,Slovakia,2,1,VELTINS-Arena,Halil Umut Meler
3930182,55,282,UEFA Euro,2024,2024-06-25,19:00:00.000,776,Denmark,786,Serbia,0,0,Allianz Arena,François Letexier
3930179,55,282,UEFA Euro,2024,2024-06-24,19:00:00.000,906,Albania,772,Spain,0,1,Merkur Spiel-Arena,Glenn Nyberg
3940983,55,282,UEFA Euro,2024,2024-06-29,19:00:00.000,770,Germany,776,Denmark,2,0,Signal-Iduna-Park,Michael Oliver
3940878,55,282,UEFA Euro,2024,2024-06-29,16:00:00.000,773,Switzerland,914,Italy,2,0,Olympiastadion Berlin,Szymon Marciniak
3930177,55,282,UEFA Euro,2024,2024-06-23,19:00:00.000,942,Scotland,916,Hungary,0,1,MHPArena,Facundo Tello Figueroa
3930173,55,282,UEFA Euro,2024,2024-06-21,19:00:00.000,941,Netherlands,771,France,0,0,Trainingszentrum RB Leipzig Platz 1,Anthony Taylor
3930172,55,282,UEFA Euro,2024,2024-06-20,19:00:00.000,772,Spain,914,Italy,1,0,VELTINS-Arena,Slavko Vinčić
3930167,55,282,UEFA Euro,2024,2024-06-19,13:00:00.000,785,Croatia,906,Albania,2,2,Volksparkstadion,François Letexier
3930168,55,282,UEFA Euro,2024,2024-06-19,16:00:00.000,770,Germany,916,Hungary,2,0,MHPArena,Danny Desmond Makkelie
3930165,55,282,UEFA Euro,2024,2024-06-17,19:00:00.000,915,Austria,771,France,0,1,Merkur Spiel-Arena,Jesús Gil Manzano
3930164,55,282,UEFA Euro,2024,2024-06-17,16:00:00.000,782,Belgium,908,Slovakia,0,1,Deutsche Bank Park,Halil Umut Meler
3930161,55,282,UEFA Euro,2024,2024-06-15,19:00:00.000,914,Italy,906,Albania,2,1,Signal-Iduna-Park,Felix Zwayer
3930183,55,282,UEFA Euro,2024,2024-06-26,16:00:00.000,908,Slovakia,905,Romania,1,1,Deutsche Bank Park,Daniel Siebert
3930175,55,282,UEFA Euro,2024,2024-06-22,19:00:00.000,782,Belgium,905,Romania,2,0,RheinEnergieStadion,Szymon Marciniak
3930158,55,282,UEFA Euro,2024,2024-06-14,19:00:00.000,770,Germany,942,Scotland,5,1,Allianz Arena,Clément Turpin
3788758,55,43,UEFA Euro,2020,2021-06-17,13:00:00.000,911,Ukraine,2358,North Macedonia,2,1,Arena Naţională,Fernando Andrés Rapallini
3788773,55,43,UEFA Euro,2020,2021-06-23,19:00:00.000,780,Portugal,771,France,2,2,Puskás Aréna,Antonio Miguel Mateu Lahoz
3788765,55,43,UEFA Euro,2020,2021-06-20,16:00:00.000,773,Switzerland,909,Turkey,3,1,Bakı Olimpiya Stadionu,Slavko Vinčić
3788761,55,43,UEFA Euro,2020,2021-06-18,13:00:00.000,790,Sweden,908,Slovakia,1,0,Saint-Petersburg Stadium ( Gazprom Arena ),Daniel Siebert
3788760,55,43,UEFA Euro,2020,2021-06-18,16:00:00.000,785,Croatia,912,Czech Republic,1,1,Hampden Park,Carlos del Cerro Grande
3795108,55,43,UEFA Euro,2020,2021-07-02,16:00:00.000,773,Switzerland,772,Spain,1,1,Saint-Petersburg Stadium ( Gazprom Arena ),Michael Oliver
3794687,55,43,UEFA Euro,2020,2021-06-27,19:00:00.000,782,Belgium,780,Portugal,1,0,Estadio de La Cartuja,Felix Brych
3794690,55,43,UEFA Euro,2020,2021-06-27,16:00:00.000,941,Netherlands,912,Czech Republic,0,2,Puskás Aréna,Sergey Karasev
3794685,55,43,UEFA Euro,2020,2021-06-26,19:00:00.000,914,Italy,915,Austria,2,1,Wembley Stadium,Anthony Taylor
3794692,55,43,UEFA Euro,2020,2021-06-29,19:00:00.000,790,Sweden,911,Ukraine,1,2,Hampden Park,Daniele Orsato
3794689,55,43,UEFA Euro,2020,2021-06-26,16:00:00.000,907,Wales,776,Denmark,0,4,Johan Cruijff Arena (Amsterdam),Daniel Siebert
3795107,55,43,UEFA Euro,2020,2021-07-02,19:00:00.000,782,Belgium,914,Italy,1,2,Allianz Arena,Slavko Vinčić
3795187,55,43,UEFA Euro,2020,2021-07-03,19:00:00.000,911,Ukraine,768,England,0,4,Estadio Olímpico,Felix Brych
3795220,55,43,UEFA Euro,2020,2021-07-06,19:00:00.000,914,Italy,772,Spain,1,1,Wembley Stadium,Felix Brych
3794686,55,43,UEFA Euro,2020,2021-06-28,16:00:00.000,785,Croatia,772,Spain,3,5,Parken,Cüneyt Çakιr
3788763,55,43,UEFA Euro,2020,2021-06-19,13:00:00.000,916,Hungary,771,France,1,1,Puskás Aréna,Michael Oliver
3795506,55,43,UEFA Euro,2020,2021-07-11,21:00:00.000,914,Italy,768,England,1,1,Wembley Stadium,Björn Kuipers
3788769,55,43,UEFA Euro,2020,2021-06-21,21:00:00.000,796,Russia,776,Denmark,1,4,Parken,Clément Turpin
3788766,55,43,UEFA Euro,2020,2021-06-20,18:00:00.000,914,Italy,907,Wales,1,0,Estadio Olímpico,Ovidiu Alin Hațegan
3788764,55,43,UEFA Euro,2020,2021-06-19,18:00:00.000,780,Portugal,770,Germany,2,4,Allianz Arena,Anthony Taylor
3788755,55,43,UEFA Euro,2020,2021-06-16,16:00:00.000,909,Turkey,907,Wales,0,2,Bakı Olimpiya Stadionu,Artur Manuel Ribeiro Soares Dias
3788754,55,43,UEFA Euro,2020,2021-06-16,21:00:00.000,914,Italy,773,Switzerland,3,0,Estadio Olímpico,Sergey Karasev
3788762,55,43,UEFA Euro,2020,2021-06-19,21:00:00.000,772,Spain,789,Poland,1,1,Estadio de La Cartuja,Daniele Orsato
3788747,55,43,UEFA Euro,2020,2021-06-13,16:00:00.000,915,Austria,2358,North Macedonia,3,1,Arena Naţională,Lars Christian Andreas Ekberg
3788741,55,43,UEFA Euro,2020,2021-06-11,21:00:00.000,909,Turkey,914,Italy,0,3,Estadio Olímpico,Danny Desmond Makkelie
3795109,55,43,UEFA Euro,2020,2021-07-03,16:00:00.000,912,Czech Republic,776,Denmark,1,2,Bakı Olimpiya Stadionu,Björn Kuipers
3788770,55,43,UEFA Euro,2020,2021-06-21,18:00:00.000,2358,North Macedonia,941,Netherlands,0,3,Johan Cruijff Arena (Amsterdam),Istvan Kovacs
3794688,55,43,UEFA Euro,2020,2021-06-29,18:00:00.000,768,England,770,Germany,2,0,Wembley Stadium,Danny Desmond Makkelie
3788774,55,43,UEFA Euro,2020,2021-06-23,21:00:00.000,770,Germany,916,Hungary,2,2,Allianz Arena,Sergey Karasev
3788771,55,43,UEFA Euro,2020,2021-06-22,21:00:00.000,785,Croatia,942,Scotland,3,1,Hampden Park,Fernando Andrés Rapallini
3788772,55,43,UEFA Euro,2020,2021-06-22,21:00:00.000,912,Czech Republic,768,England,0,1,Wembley Stadium,Artur Manuel Ribeiro Soares Dias
3788768,55,43,UEFA Euro,2020,2021-06-21,19:00:00.000,1835,Finland,782,Belgium,0,2,Saint-Petersburg Stadium ( Gazprom Arena ),Felix Brych
3788767,55,43,UEFA Euro,2020,2021-06-21,16:00:00.000,911,Ukraine,915,Austria,0,1,Arena Naţională,Cüneyt Çakιr
3788753,55,43,UEFA Euro,2020,2021-06-16,13:00:00.000,1835,Finland,796,Russia,0,1,Saint-Petersburg Stadium ( Gazprom Arena ),Danny Desmond Makkelie
3788759,55,43,UEFA Euro,2020,2021-06-18,21:00:00.000,768,England,942,Scotland,0,0,Wembley Stadium,Antonio Miguel Mateu Lahoz
3788757,55,43,UEFA Euro,2020,2021-06-17,18:00:00.000,776,Denmark,782,Belgium,1,2,Parken,Björn Kuipers
3788745,55,43,UEFA Euro,2020,2021-06-13,15:00:00.000,768,England,785,Croatia,1,0,Wembley Stadium,Daniele Orsato
3795221,55,43,UEFA Euro,2020,2021-07-07,21:00:00.000,768,England,776,Denmark,2,1,Wembley Stadium,Danny Desmond Makkelie
3788746,55,43,UEFA Euro,2020,2021-06-13,21:00:00.000,941,Netherlands,911,Ukraine,3,2,Johan Cruijff Arena (Amsterdam),Felix Brych
3794691,55,43,UEFA Euro,2020,2021-06-28,19:00:00.000,771,France,773,Switzerland,3,3,Arena Naţională,Fernando Andrés Rapallini
3788756,55,43,UEFA Euro,2020,2021-06-17,21:00:00.000,941,Netherlands,915,Austria,2,0,Johan Cruijff Arena (Amsterdam),Orel Grinfeeld
3788749,55,43,UEFA Euro,2020,2021-06-14,16:00:00.000,789,Poland,908,Slovakia,1,2,Saint-Petersburg Stadium ( Gazprom Arena ),Ovidiu Alin Hațegan
3788750,55,43,UEFA Euro,2020,2021-06-14,21:00:00.000,772,Spain,790,Sweden,0,0,Estadio de La Cartuja,Slavko Vinčić
3788748,55,43,UEFA Euro,2020,2021-06-14,15:00:00.000,942,Scotland,912,Czech Republic,0,2,Hampden Park,Daniel Siebert
3788751,55,43,UEFA Euro,2020,2021-06-15,21:00:00.000,771,France,770,Germany,1,0,Allianz Arena,Carlos del Cerro Grande
3788752,55,43,UEFA Euro,2020,2021-06-15,18:00:00.000,916,Hungary,780,Portugal,0,3,Puskás Aréna,Cüneyt Çakιr
3788742,55,43,UEFA Euro,2020,2021-06-12,18:00:00.000,776,Denmark,1835,Finland,0,1,Parken,Anthony Taylor
3788775,55,43,UEFA Euro,2020,2021-06-23,18:00:00.000,908,Slovakia,772,Spain,0,5,Estadio de La Cartuja,Björn Kuipers
3788776,55,43,UEFA Euro,2020,2021-06-23,16:00:00.000,790,Sweden,789,Poland,3,2,Saint-Petersburg Stadium ( Gazprom Arena ),Michael Oliver
3788743,55,43,UEFA Euro,2020,2021-06-12,19:00:00.000,782,Belgium,796,Russia,3,0,Saint-Petersburg Stadium ( Gazprom Arena ),Antonio Miguel Mateu Lahoz
3788744,55,43,UEFA Euro,2020,2021-06-12,13:00:00.000,907,Wales,773,Switzerland,1,1,Bakı Olimpiya Stadionu,Clément Turpin
